user_id,meal_id,ratings,meal_type
1313,27486,8,lunch
1318,27486,9,lunch
1321,27486,7,lunch
1323,27486,4,lunch
1324,27486,7,lunch
1327,27486,9,lunch
1330,27486,7,lunch
1344,27486,8,lunch
1348,27486,7,lunch
1358,27486,6,lunch
1362,27486,6,lunch
1363,27486,6,lunch
1376,27486,5,lunch
1393,27486,5,lunch
1398,27486,4,lunch
1401,27486,8,lunch
1407,27486,4,lunch
1419,27486,9,lunch
1426,27486,10,lunch
1428,27486,4,lunch
1430,27486,9,lunch
1432,27486,8,lunch
1433,27486,7,lunch
1438,27486,8,lunch
1439,27486,7,lunch
1444,27486,7,lunch
1445,27486,9,lunch
1448,27486,5,lunch
1473,27486,4,lunch
1481,27486,9,lunch
1489,27486,5,lunch
1492,27486,9,lunch
1497,27486,5,lunch
1505,27486,5,lunch
1510,27486,9,lunch
1540,27486,4,lunch
1543,27486,8,lunch
1551,27486,4,lunch
1571,27486,10,lunch
1578,27486,6,lunch
1579,27486,8,lunch
1584,27486,8,lunch
1586,27486,10,lunch
1591,27486,7,lunch
1611,27486,5,lunch
1613,27486,4,lunch
1614,27486,9,lunch
1620,27486,6,lunch
1627,27486,7,lunch
1629,27486,6,lunch
1630,27486,4,lunch
1634,27486,4,lunch
1636,27486,4,lunch
1639,27486,6,lunch
1643,27486,10,lunch
1645,27486,5,lunch
1646,27486,4,lunch
1650,27486,4,lunch
1654,27486,10,lunch
1655,27486,10,lunch
1657,27486,8,lunch
1661,27486,8,lunch
1664,27486,5,lunch
1667,27486,5,lunch
1672,27486,4,lunch
1674,27486,8,lunch
1687,27486,8,lunch
1698,27486,4,lunch
1701,27486,10,lunch
1718,27486,7,lunch
1721,27486,4,lunch
1729,27486,10,lunch
1736,27486,8,lunch
1743,27486,10,lunch
1748,27486,9,lunch
1750,27486,8,lunch
1755,27486,10,lunch
1756,27486,8,lunch
1758,27486,6,lunch
1761,27486,8,lunch
1775,27486,7,lunch
1777,27486,10,lunch
1784,27486,4,lunch
1786,27486,8,lunch
1792,27486,6,lunch
1797,27486,4,lunch
1819,27486,5,lunch
1825,27486,5,lunch
1828,27486,7,lunch
1834,27486,7,lunch
1848,27486,10,lunch
1849,27486,5,lunch
1851,27486,6,lunch
1852,27486,5,lunch
1859,27486,6,lunch
1861,27486,7,lunch
1882,27486,8,lunch
1887,27486,4,lunch
1890,27486,10,lunch
1893,27486,10,lunch
1900,27486,6,lunch
1914,27486,4,lunch
1917,27486,4,lunch
1921,27486,4,lunch
1936,27486,6,lunch
1938,27486,10,lunch
1949,27486,7,lunch
1950,27486,6,lunch
1953,27486,5,lunch
1960,27486,9,lunch
1962,27486,10,lunch
1963,27486,8,lunch
1968,27486,8,lunch
1982,27486,9,lunch
1993,27486,7,lunch
2006,27486,9,lunch
2011,27486,5,lunch
2012,27486,5,lunch
2025,27486,5,lunch
2026,27486,8,lunch
2028,27486,9,lunch
2033,27486,5,lunch
2038,27486,9,lunch
2043,27486,5,lunch
2045,27486,6,lunch
2046,27486,7,lunch
2051,27486,5,lunch
2052,27486,4,lunch
2056,27486,6,lunch
2058,27486,9,lunch
2060,27486,10,lunch
2063,27486,10,lunch
2079,27486,9,lunch
2084,27486,8,lunch
2089,27486,7,lunch
2103,27486,9,lunch
2104,27486,6,lunch
2107,27486,7,lunch
2113,27486,8,lunch
2116,27486,10,lunch
2120,27486,6,lunch
2129,27486,5,lunch
2131,27486,9,lunch
2138,27486,8,lunch
2139,27486,5,lunch
2155,27486,5,lunch
2157,27486,7,lunch
2158,27486,5,lunch
2164,27486,7,lunch
2165,27486,5,lunch
2167,27486,6,lunch
2183,27486,10,lunch
2189,27486,8,lunch
2191,27486,9,lunch
2196,27486,7,lunch
2198,27486,9,lunch
2202,27486,6,lunch
2217,27486,9,lunch
2223,27486,6,lunch
2233,27486,6,lunch
2237,27486,7,lunch
2242,27486,9,lunch
2243,27486,5,lunch
2249,27486,7,lunch
2251,27486,7,lunch
2273,27486,10,lunch
2277,27486,10,lunch
2279,27486,6,lunch
2280,27486,6,lunch
2281,27486,9,lunch
2283,27486,4,lunch
2293,27486,8,lunch
2298,27486,8,lunch
2300,27486,6,lunch
2301,27486,5,lunch
2302,27486,9,lunch
2305,27486,9,lunch
2324,27486,4,lunch
2334,27486,7,lunch
2338,27486,9,lunch
2339,27486,8,lunch
2340,27486,9,lunch
2344,27486,6,lunch
2345,27486,6,lunch
2368,27486,4,lunch
2378,27486,4,lunch
2387,27486,8,lunch
2394,27486,5,lunch
2411,27486,8,lunch
2415,27486,9,lunch
2433,27486,6,lunch
2436,27486,9,lunch
2438,27486,5,lunch
2444,27486,8,lunch
2452,27486,4,lunch
2462,27486,6,lunch
2465,27486,10,lunch
2471,27486,9,lunch
2473,27486,8,lunch
2479,27486,7,lunch
2494,27486,9,lunch
2497,27486,8,lunch
2501,27486,10,lunch
2514,27486,8,lunch
2520,27486,6,lunch
2522,27486,8,lunch
2526,27486,4,lunch
2534,27486,5,lunch
2536,27486,8,lunch
2539,27486,8,lunch
2543,27486,4,lunch
2554,27486,9,lunch
2555,27486,4,lunch
2564,27486,6,lunch
2573,27486,10,lunch
2588,27486,8,lunch
2595,27486,5,lunch
2599,27486,8,lunch
2612,27486,6,lunch
2622,27486,7,lunch
2651,27486,4,lunch
2660,27486,4,lunch
2662,27486,4,lunch
2663,27486,8,lunch
2667,27486,7,lunch
2674,27486,10,lunch
2677,27486,5,lunch
2681,27486,6,lunch
2689,27486,8,lunch
2697,27486,10,lunch
2699,27486,9,lunch
2708,27486,4,lunch
2721,27486,4,lunch
2724,27486,8,lunch
2728,27486,8,lunch
2734,27486,10,lunch
2758,27486,7,lunch
2761,27486,5,lunch
2766,27486,7,lunch
2767,27486,10,lunch
2775,27486,9,lunch
2776,27486,4,lunch
2785,27486,8,lunch
2786,27486,6,lunch
2792,27486,8,lunch
2797,27486,4,lunch
2823,27486,8,lunch
2827,27486,9,lunch
2835,27486,7,lunch
2853,27486,9,lunch
2856,27486,8,lunch
2860,27486,6,lunch
2861,27486,9,lunch
2863,27486,5,lunch
2890,27486,9,lunch
2914,27486,9,lunch
2926,27486,10,lunch
2928,27486,8,lunch
2935,27486,10,lunch
2937,27486,9,lunch
2945,27486,10,lunch
2952,27486,7,lunch
2956,27486,10,lunch
2982,27486,6,lunch
2985,27486,4,lunch
2986,27486,7,lunch
2993,27486,8,lunch
7,26315,8,dinner
22,26315,7,dinner
30,26315,7,dinner
31,26315,7,dinner
35,26315,9,dinner
37,26315,9,dinner
45,26315,8,dinner
47,26315,5,dinner
48,26315,7,dinner
59,26315,4,dinner
63,26315,6,dinner
64,26315,4,dinner
65,26315,6,dinner
67,26315,4,dinner
69,26315,9,dinner
84,26315,9,dinner
87,26315,8,dinner
89,26315,9,dinner
96,26315,5,dinner
97,26315,6,dinner
98,26315,10,dinner
111,26315,6,dinner
117,26315,7,dinner
126,26315,5,dinner
136,26315,8,dinner
144,26315,5,dinner
145,26315,8,dinner
156,26315,8,dinner
163,26315,10,dinner
165,26315,6,dinner
170,26315,8,dinner
172,26315,9,dinner
178,26315,6,dinner
181,26315,6,dinner
184,26315,4,dinner
190,26315,9,dinner
203,26315,10,dinner
210,26315,6,dinner
215,26315,10,dinner
226,26315,4,dinner
232,26315,10,dinner
242,26315,8,dinner
251,26315,10,dinner
267,26315,4,dinner
268,26315,10,dinner
277,26315,4,dinner
281,26315,9,dinner
308,26315,10,dinner
309,26315,9,dinner
323,26315,4,dinner
331,26315,5,dinner
334,26315,4,dinner
335,26315,9,dinner
339,26315,5,dinner
345,26315,9,dinner
352,26315,9,dinner
371,26315,5,dinner
379,26315,8,dinner
389,26315,9,dinner
400,26315,10,dinner
414,26315,8,dinner
429,26315,7,dinner
433,26315,4,dinner
444,26315,10,dinner
448,26315,9,dinner
453,26315,5,dinner
471,26315,5,dinner
480,26315,9,dinner
493,26315,9,dinner
515,26315,4,dinner
522,26315,10,dinner
525,26315,7,dinner
528,26315,4,dinner
531,26315,5,dinner
541,26315,6,dinner
559,26315,8,dinner
563,26315,6,dinner
583,26315,10,dinner
602,26315,7,dinner
610,26315,4,dinner
614,26315,9,dinner
616,26315,9,dinner
641,26315,10,dinner
643,26315,6,dinner
652,26315,4,dinner
653,26315,6,dinner
661,26315,7,dinner
666,26315,7,dinner
674,26315,4,dinner
679,26315,9,dinner
680,26315,6,dinner
684,26315,4,dinner
687,26315,6,dinner
691,26315,6,dinner
693,26315,4,dinner
694,26315,8,dinner
695,26315,5,dinner
702,26315,5,dinner
707,26315,9,dinner
724,26315,8,dinner
725,26315,8,dinner
726,26315,9,dinner
740,26315,6,dinner
757,26315,6,dinner
772,26315,8,dinner
792,26315,9,dinner
809,26315,8,dinner
825,26315,10,dinner
827,26315,6,dinner
831,26315,8,dinner
836,26315,4,dinner
838,26315,8,dinner
849,26315,10,dinner
854,26315,6,dinner
858,26315,4,dinner
860,26315,8,dinner
879,26315,8,dinner
885,26315,6,dinner
891,26315,10,dinner
892,26315,5,dinner
896,26315,7,dinner
907,26315,5,dinner
918,26315,10,dinner
931,26315,5,dinner
939,26315,6,dinner
942,26315,9,dinner
945,26315,9,dinner
966,26315,8,dinner
967,26315,8,dinner
979,26315,5,dinner
997,26315,5,dinner
998,26315,10,dinner
1001,26315,7,dinner
1005,26315,7,dinner
1011,26315,6,dinner
1016,26315,10,dinner
1029,26315,5,dinner
1049,26315,9,dinner
1059,26315,5,dinner
1062,26315,6,dinner
1074,26315,4,dinner
1080,26315,8,dinner
1081,26315,10,dinner
1087,26315,7,dinner
1094,26315,8,dinner
1095,26315,5,dinner
1098,26315,5,dinner
1103,26315,9,dinner
1113,26315,9,dinner
1128,26315,7,dinner
1138,26315,10,dinner
1143,26315,5,dinner
1155,26315,4,dinner
1167,26315,5,dinner
1169,26315,9,dinner
1170,26315,6,dinner
1172,26315,8,dinner
1174,26315,4,dinner
1176,26315,6,dinner
1182,26315,10,dinner
1192,26315,5,dinner
1196,26315,8,dinner
1202,26315,4,dinner
1209,26315,4,dinner
1211,26315,9,dinner
1214,26315,7,dinner
1222,26315,9,dinner
1228,26315,7,dinner
1229,26315,6,dinner
1259,26315,6,dinner
1262,26315,7,dinner
1263,26315,7,dinner
1269,26315,8,dinner
1271,26315,10,dinner
1277,26315,10,dinner
1286,26315,8,dinner
1344,26315,8,dinner
1346,26315,4,dinner
1348,26315,9,dinner
1353,26315,9,dinner
1362,26315,7,dinner
1366,26315,5,dinner
1372,26315,7,dinner
1388,26315,7,dinner
1389,26315,10,dinner
1407,26315,6,dinner
1417,26315,5,dinner
1418,26315,4,dinner
1419,26315,7,dinner
1437,26315,9,dinner
1444,26315,4,dinner
1445,26315,7,dinner
1454,26315,8,dinner
1457,26315,9,dinner
1458,26315,6,dinner
1463,26315,7,dinner
1497,26315,7,dinner
1508,26315,8,dinner
1529,26315,8,dinner
1539,26315,10,dinner
1540,26315,6,dinner
1546,26315,5,dinner
1548,26315,6,dinner
1549,26315,10,dinner
1562,26315,7,dinner
1570,26315,7,dinner
1575,26315,10,dinner
1576,26315,9,dinner
1586,26315,6,dinner
1597,26315,5,dinner
1603,26315,10,dinner
1607,26315,7,dinner
1614,26315,5,dinner
1616,26315,6,dinner
1618,26315,8,dinner
1620,26315,5,dinner
1622,26315,5,dinner
1623,26315,7,dinner
1627,26315,8,dinner
1628,26315,4,dinner
1631,26315,5,dinner
1650,26315,9,dinner
1663,26315,10,dinner
1666,26315,5,dinner
1668,26315,10,dinner
1682,26315,8,dinner
1686,26315,9,dinner
1700,26315,9,dinner
1709,26315,8,dinner
1710,26315,5,dinner
1715,26315,7,dinner
1725,26315,4,dinner
1728,26315,9,dinner
1731,26315,9,dinner
1733,26315,9,dinner
1744,26315,10,dinner
1745,26315,8,dinner
1748,26315,8,dinner
1758,26315,4,dinner
1769,26315,4,dinner
1781,26315,10,dinner
1801,26315,5,dinner
1804,26315,5,dinner
1817,26315,10,dinner
1821,26315,4,dinner
1836,26315,8,dinner
1838,26315,8,dinner
1839,26315,7,dinner
1840,26315,9,dinner
1841,26315,8,dinner
1862,26315,8,dinner
1865,26315,10,dinner
1867,26315,5,dinner
1875,26315,7,dinner
1876,26315,6,dinner
1893,26315,9,dinner
1906,26315,4,dinner
1921,26315,7,dinner
1924,26315,5,dinner
1938,26315,4,dinner
1940,26315,10,dinner
1955,26315,6,dinner
1958,26315,7,dinner
1960,26315,8,dinner
1965,26315,8,dinner
1967,26315,4,dinner
1968,26315,5,dinner
1973,26315,7,dinner
1980,26315,8,dinner
2000,26315,5,dinner
2004,26315,4,dinner
2008,26315,8,dinner
2009,26315,9,dinner
2012,26315,8,dinner
2028,26315,5,dinner
2036,26315,4,dinner
2075,26315,6,dinner
2088,26315,6,dinner
2094,26315,9,dinner
2098,26315,8,dinner
2102,26315,10,dinner
2110,26315,8,dinner
2116,26315,9,dinner
2133,26315,8,dinner
2137,26315,10,dinner
2145,26315,10,dinner
2147,26315,8,dinner
2157,26315,6,dinner
2163,26315,5,dinner
2175,26315,5,dinner
2186,26315,7,dinner
2190,26315,10,dinner
2199,26315,6,dinner
2207,26315,8,dinner
2210,26315,9,dinner
2215,26315,10,dinner
2232,26315,8,dinner
2234,26315,5,dinner
2237,26315,6,dinner
2238,26315,8,dinner
2243,26315,10,dinner
2247,26315,8,dinner
2248,26315,7,dinner
2252,26315,5,dinner
2263,26315,6,dinner
2264,26315,10,dinner
2265,26315,9,dinner
2267,26315,4,dinner
2279,26315,5,dinner
2284,26315,6,dinner
2290,26315,6,dinner
2292,26315,5,dinner
2293,26315,9,dinner
2296,26315,4,dinner
2305,26315,7,dinner
2313,26315,5,dinner
2314,26315,9,dinner
2325,26315,5,dinner
2327,26315,4,dinner
2336,26315,7,dinner
2342,26315,7,dinner
2348,26315,8,dinner
2351,26315,7,dinner
2376,26315,7,dinner
2377,26315,7,dinner
2385,26315,10,dinner
2410,26315,4,dinner
2411,26315,6,dinner
2415,26315,9,dinner
2418,26315,5,dinner
2454,26315,9,dinner
2472,26315,6,dinner
2474,26315,6,dinner
2476,26315,6,dinner
2479,26315,8,dinner
2483,26315,7,dinner
2484,26315,8,dinner
2485,26315,7,dinner
2528,26315,6,dinner
2529,26315,5,dinner
2533,26315,5,dinner
2539,26315,4,dinner
2541,26315,4,dinner
2545,26315,8,dinner
2547,26315,10,dinner
2553,26315,5,dinner
2560,26315,7,dinner
2562,26315,7,dinner
2570,26315,6,dinner
2575,26315,9,dinner
2590,26315,7,dinner
2594,26315,10,dinner
2597,26315,7,dinner
2600,26315,5,dinner
2604,26315,8,dinner
2607,26315,5,dinner
2612,26315,8,dinner
2614,26315,4,dinner
2618,26315,10,dinner
2627,26315,10,dinner
2628,26315,6,dinner
2645,26315,7,dinner
2646,26315,7,dinner
2649,26315,6,dinner
2650,26315,10,dinner
2654,26315,8,dinner
2659,26315,4,dinner
2660,26315,10,dinner
2684,26315,10,dinner
2691,26315,9,dinner
2696,26315,7,dinner
2699,26315,4,dinner
2703,26315,8,dinner
2717,26315,9,dinner
2720,26315,8,dinner
2724,26315,6,dinner
2728,26315,4,dinner
2737,26315,9,dinner
2744,26315,10,dinner
2745,26315,8,dinner
2757,26315,9,dinner
2760,26315,6,dinner
2766,26315,8,dinner
2770,26315,8,dinner
2778,26315,10,dinner
2781,26315,5,dinner
2788,26315,8,dinner
2791,26315,6,dinner
2809,26315,10,dinner
2811,26315,6,dinner
2829,26315,5,dinner
2831,26315,10,dinner
2838,26315,10,dinner
2842,26315,8,dinner
2857,26315,9,dinner
2869,26315,4,dinner
2881,26315,5,dinner
2886,26315,7,dinner
2889,26315,9,dinner
2903,26315,6,dinner
2907,26315,4,dinner
2914,26315,7,dinner
2917,26315,4,dinner
2918,26315,7,dinner
2920,26315,8,dinner
2936,26315,6,dinner
2948,26315,10,dinner
2958,26315,7,dinner
2962,26315,9,dinner
2963,26315,8,dinner
2974,26315,7,dinner
2976,26315,6,dinner
2987,26315,7,dinner
2992,26315,5,dinner
2995,26315,10,dinner
2996,26315,4,dinner
7,2979,5,dinner
16,2979,5,dinner
29,2979,9,dinner
34,2979,9,dinner
35,2979,6,dinner
36,2979,6,dinner
40,2979,8,dinner
41,2979,5,dinner
44,2979,5,dinner
62,2979,10,dinner
70,2979,5,dinner
86,2979,5,dinner
93,2979,4,dinner
96,2979,5,dinner
97,2979,9,dinner
113,2979,7,dinner
118,2979,8,dinner
120,2979,9,dinner
122,2979,8,dinner
124,2979,7,dinner
130,2979,8,dinner
141,2979,9,dinner
156,2979,4,dinner
157,2979,6,dinner
158,2979,7,dinner
171,2979,4,dinner
177,2979,9,dinner
180,2979,7,dinner
190,2979,5,dinner
197,2979,7,dinner
203,2979,6,dinner
206,2979,10,dinner
224,2979,10,dinner
254,2979,9,dinner
268,2979,9,dinner
275,2979,8,dinner
282,2979,7,dinner
283,2979,4,dinner
286,2979,10,dinner
293,2979,4,dinner
295,2979,6,dinner
303,2979,7,dinner
308,2979,4,dinner
319,2979,7,dinner
326,2979,8,dinner
332,2979,5,dinner
335,2979,5,dinner
344,2979,7,dinner
364,2979,7,dinner
377,2979,10,dinner
379,2979,10,dinner
390,2979,10,dinner
397,2979,4,dinner
414,2979,5,dinner
426,2979,7,dinner
433,2979,6,dinner
441,2979,9,dinner
454,2979,9,dinner
457,2979,10,dinner
459,2979,10,dinner
462,2979,7,dinner
505,2979,7,dinner
509,2979,10,dinner
532,2979,8,dinner
537,2979,10,dinner
539,2979,10,dinner
540,2979,10,dinner
543,2979,4,dinner
544,2979,6,dinner
546,2979,4,dinner
549,2979,7,dinner
551,2979,7,dinner
584,2979,4,dinner
590,2979,10,dinner
591,2979,5,dinner
627,2979,8,dinner
631,2979,4,dinner
639,2979,9,dinner
649,2979,9,dinner
655,2979,10,dinner
658,2979,7,dinner
672,2979,9,dinner
685,2979,6,dinner
693,2979,5,dinner
695,2979,6,dinner
711,2979,5,dinner
714,2979,6,dinner
717,2979,6,dinner
721,2979,5,dinner
725,2979,9,dinner
729,2979,9,dinner
730,2979,10,dinner
745,2979,5,dinner
747,2979,8,dinner
756,2979,7,dinner
758,2979,6,dinner
764,2979,10,dinner
771,2979,5,dinner
774,2979,10,dinner
776,2979,4,dinner
777,2979,9,dinner
784,2979,10,dinner
786,2979,10,dinner
790,2979,5,dinner
792,2979,4,dinner
799,2979,7,dinner
809,2979,7,dinner
810,2979,6,dinner
814,2979,8,dinner
819,2979,9,dinner
828,2979,4,dinner
850,2979,7,dinner
857,2979,6,dinner
862,2979,7,dinner
863,2979,4,dinner
867,2979,4,dinner
874,2979,7,dinner
875,2979,8,dinner
894,2979,4,dinner
905,2979,6,dinner
911,2979,6,dinner
915,2979,7,dinner
928,2979,10,dinner
930,2979,9,dinner
936,2979,7,dinner
942,2979,9,dinner
947,2979,8,dinner
958,2979,5,dinner
962,2979,4,dinner
973,2979,4,dinner
974,2979,7,dinner
978,2979,10,dinner
983,2979,8,dinner
1017,2979,4,dinner
1020,2979,7,dinner
1022,2979,7,dinner
1028,2979,6,dinner
1031,2979,7,dinner
1033,2979,8,dinner
1047,2979,4,dinner
1051,2979,4,dinner
1054,2979,4,dinner
1057,2979,7,dinner
1064,2979,9,dinner
1071,2979,4,dinner
1072,2979,4,dinner
1075,2979,8,dinner
1079,2979,8,dinner
1083,2979,8,dinner
1085,2979,5,dinner
1089,2979,7,dinner
1107,2979,5,dinner
1111,2979,6,dinner
1128,2979,9,dinner
1133,2979,9,dinner
1136,2979,6,dinner
1138,2979,9,dinner
1142,2979,4,dinner
1144,2979,8,dinner
1146,2979,9,dinner
1148,2979,4,dinner
1156,2979,4,dinner
1158,2979,7,dinner
1160,2979,10,dinner
1169,2979,5,dinner
1170,2979,7,dinner
1178,2979,10,dinner
1184,2979,6,dinner
1187,2979,10,dinner
1194,2979,8,dinner
1200,2979,4,dinner
1216,2979,10,dinner
1219,2979,7,dinner
1228,2979,4,dinner
1233,2979,8,dinner
1238,2979,6,dinner
1239,2979,8,dinner
1240,2979,4,dinner
1251,2979,7,dinner
1253,2979,7,dinner
1257,2979,4,dinner
1261,2979,9,dinner
1267,2979,6,dinner
1268,2979,10,dinner
1270,2979,7,dinner
1272,2979,6,dinner
1277,2979,8,dinner
1284,2979,10,dinner
1293,2979,9,dinner
1299,2979,4,dinner
1307,2979,4,dinner
1310,2979,6,dinner
1313,2979,5,dinner
1316,2979,6,dinner
1320,2979,9,dinner
1327,2979,6,dinner
1331,2979,4,dinner
1332,2979,4,dinner
1333,2979,9,dinner
1346,2979,4,dinner
1350,2979,10,dinner
1354,2979,6,dinner
1358,2979,10,dinner
1363,2979,9,dinner
1368,2979,10,dinner
1372,2979,9,dinner
1381,2979,7,dinner
1384,2979,10,dinner
1386,2979,9,dinner
1396,2979,9,dinner
1404,2979,6,dinner
1405,2979,6,dinner
1414,2979,10,dinner
1415,2979,7,dinner
1421,2979,5,dinner
1422,2979,7,dinner
1432,2979,8,dinner
1435,2979,7,dinner
1443,2979,8,dinner
1462,2979,9,dinner
1464,2979,6,dinner
1469,2979,9,dinner
1486,2979,4,dinner
1487,2979,8,dinner
1492,2979,5,dinner
1500,2979,4,dinner
1509,2979,6,dinner
1513,2979,9,dinner
1516,2979,9,dinner
1519,2979,9,dinner
1524,2979,9,dinner
1539,2979,6,dinner
1546,2979,4,dinner
1548,2979,9,dinner
1561,2979,8,dinner
1578,2979,4,dinner
1581,2979,5,dinner
1601,2979,8,dinner
1602,2979,10,dinner
1605,2979,8,dinner
1606,2979,4,dinner
1611,2979,10,dinner
1614,2979,6,dinner
1616,2979,10,dinner
1632,2979,8,dinner
1640,2979,4,dinner
1650,2979,5,dinner
1651,2979,4,dinner
1654,2979,10,dinner
1664,2979,6,dinner
1699,2979,8,dinner
1704,2979,4,dinner
1708,2979,10,dinner
1709,2979,6,dinner
1716,2979,10,dinner
1718,2979,6,dinner
1722,2979,5,dinner
1729,2979,4,dinner
1734,2979,7,dinner
1739,2979,9,dinner
1741,2979,4,dinner
1743,2979,9,dinner
1745,2979,6,dinner
1755,2979,10,dinner
1763,2979,5,dinner
1768,2979,7,dinner
1772,2979,6,dinner
1781,2979,5,dinner
1805,2979,6,dinner
1808,2979,6,dinner
1820,2979,5,dinner
1822,2979,7,dinner
1824,2979,4,dinner
1833,2979,5,dinner
1838,2979,4,dinner
1845,2979,7,dinner
1855,2979,9,dinner
1868,2979,5,dinner
1870,2979,10,dinner
1881,2979,9,dinner
1885,2979,8,dinner
1889,2979,7,dinner
1907,2979,7,dinner
1908,2979,10,dinner
1914,2979,6,dinner
1919,2979,6,dinner
1930,2979,5,dinner
1941,2979,9,dinner
1943,2979,7,dinner
1950,2979,7,dinner
1954,2979,9,dinner
1955,2979,7,dinner
1963,2979,10,dinner
1989,2979,10,dinner
1996,2979,6,dinner
2012,2979,7,dinner
2019,2979,5,dinner
2028,2979,5,dinner
2033,2979,6,dinner
2037,2979,8,dinner
2043,2979,8,dinner
2068,2979,7,dinner
2075,2979,4,dinner
2076,2979,5,dinner
2077,2979,9,dinner
2079,2979,6,dinner
2099,2979,6,dinner
2102,2979,9,dinner
2108,2979,5,dinner
2114,2979,7,dinner
2124,2979,5,dinner
2132,2979,6,dinner
2146,2979,5,dinner
2152,2979,5,dinner
2156,2979,10,dinner
2161,2979,8,dinner
2166,2979,5,dinner
2167,2979,9,dinner
2201,2979,5,dinner
2202,2979,5,dinner
2213,2979,4,dinner
2215,2979,5,dinner
2218,2979,9,dinner
2222,2979,8,dinner
2227,2979,5,dinner
2230,2979,10,dinner
2232,2979,10,dinner
2235,2979,5,dinner
2240,2979,9,dinner
2243,2979,9,dinner
2254,2979,7,dinner
2257,2979,10,dinner
2268,2979,8,dinner
2272,2979,5,dinner
2273,2979,7,dinner
2281,2979,5,dinner
2282,2979,10,dinner
2309,2979,9,dinner
2319,2979,5,dinner
2324,2979,6,dinner
2328,2979,6,dinner
2332,2979,5,dinner
2333,2979,5,dinner
2343,2979,10,dinner
2355,2979,5,dinner
2367,2979,7,dinner
2372,2979,6,dinner
2373,2979,8,dinner
2384,2979,6,dinner
2389,2979,9,dinner
2399,2979,6,dinner
2403,2979,10,dinner
2422,2979,6,dinner
2427,2979,6,dinner
2431,2979,8,dinner
2439,2979,10,dinner
2443,2979,7,dinner
2446,2979,10,dinner
2449,2979,9,dinner
2468,2979,5,dinner
2487,2979,9,dinner
2489,2979,5,dinner
2499,2979,6,dinner
2500,2979,5,dinner
2507,2979,7,dinner
2509,2979,9,dinner
2520,2979,9,dinner
2528,2979,6,dinner
2532,2979,6,dinner
2544,2979,9,dinner
2551,2979,10,dinner
2562,2979,4,dinner
2564,2979,7,dinner
2568,2979,9,dinner
2580,2979,6,dinner
2582,2979,6,dinner
2587,2979,10,dinner
2589,2979,6,dinner
2613,2979,7,dinner
2614,2979,4,dinner
2621,2979,10,dinner
2626,2979,8,dinner
2630,2979,8,dinner
2642,2979,7,dinner
2652,2979,9,dinner
2660,2979,8,dinner
2665,2979,4,dinner
2671,2979,4,dinner
2673,2979,7,dinner
2679,2979,7,dinner
2687,2979,10,dinner
2705,2979,9,dinner
2707,2979,9,dinner
2708,2979,4,dinner
2719,2979,9,dinner
2738,2979,8,dinner
2740,2979,4,dinner
2756,2979,5,dinner
2773,2979,7,dinner
2774,2979,4,dinner
2790,2979,6,dinner
2791,2979,4,dinner
2793,2979,10,dinner
2794,2979,4,dinner
2800,2979,6,dinner
2802,2979,10,dinner
2804,2979,8,dinner
2805,2979,9,dinner
2806,2979,4,dinner
2814,2979,8,dinner
2827,2979,4,dinner
2836,2979,9,dinner
2851,2979,9,dinner
2862,2979,4,dinner
2863,2979,4,dinner
2865,2979,9,dinner
2866,2979,8,dinner
2867,2979,8,dinner
2874,2979,8,dinner
2878,2979,8,dinner
2888,2979,6,dinner
2892,2979,6,dinner
2895,2979,8,dinner
2897,2979,10,dinner
2899,2979,7,dinner
2910,2979,5,dinner
2912,2979,8,dinner
2917,2979,7,dinner
2930,2979,6,dinner
2939,2979,4,dinner
2946,2979,9,dinner
2947,2979,10,dinner
2951,2979,10,dinner
2961,2979,7,dinner
2964,2979,9,dinner
2969,2979,6,dinner
2974,2979,10,dinner
7,15303,4,dinner
17,15303,4,dinner
18,15303,4,dinner
41,15303,5,dinner
43,15303,4,dinner
46,15303,7,dinner
52,15303,7,dinner
59,15303,7,dinner
61,15303,7,dinner
62,15303,5,dinner
63,15303,7,dinner
70,15303,10,dinner
80,15303,7,dinner
91,15303,6,dinner
98,15303,8,dinner
100,15303,5,dinner
102,15303,10,dinner
108,15303,10,dinner
115,15303,4,dinner
122,15303,10,dinner
133,15303,9,dinner
137,15303,6,dinner
139,15303,9,dinner
147,15303,7,dinner
152,15303,6,dinner
161,15303,7,dinner
168,15303,8,dinner
171,15303,4,dinner
175,15303,9,dinner
181,15303,8,dinner
205,15303,10,dinner
209,15303,7,dinner
214,15303,10,dinner
216,15303,5,dinner
220,15303,8,dinner
223,15303,10,dinner
226,15303,10,dinner
233,15303,5,dinner
244,15303,6,dinner
250,15303,10,dinner
264,15303,5,dinner
279,15303,5,dinner
299,15303,5,dinner
307,15303,6,dinner
317,15303,4,dinner
319,15303,9,dinner
356,15303,8,dinner
357,15303,4,dinner
359,15303,8,dinner
362,15303,6,dinner
363,15303,8,dinner
365,15303,9,dinner
374,15303,4,dinner
398,15303,4,dinner
409,15303,9,dinner
410,15303,4,dinner
412,15303,6,dinner
423,15303,7,dinner
429,15303,4,dinner
437,15303,6,dinner
440,15303,6,dinner
451,15303,9,dinner
459,15303,10,dinner
466,15303,10,dinner
471,15303,10,dinner
478,15303,6,dinner
485,15303,4,dinner
488,15303,5,dinner
491,15303,5,dinner
503,15303,10,dinner
512,15303,10,dinner
522,15303,7,dinner
526,15303,9,dinner
